user_id,number_of_clicks_before,ordered_before,personal_interests
108397,5,TRUE,"['skincare', 'men_skincare', 'fragrance', 'makeup']"
111704,5,TRUE,"['men_fragrance', 'makeup', 'skincare', 'hand', 'foot', 'body', 'fragrance']"
111502,5,FALSE,"['foot', 'fragrance', 'makeup', 'nail', 'men_skincare']"
101284,1,TRUE,"['hand', 'tools', 'makeup', 'men_skincare', 'men_fragrance']"
111627,6+,TRUE,['nail']
108040,1,FALSE,"['fragrance', 'hand', 'makeup', 'men_fragrance', 'tools', 'nail', 'foot']"
105036,,TRUE,['skincare']
103687,1,TRUE,"['men_fragrance', 'hair']"
111122,0,TRUE,"['skincare', 'hair', 'makeup', 'fragrance', 'foot', 'body', 'men_fragrance', 'tools']"
111427,0,TRUE,"['hand', 'foot', 'nail']"
109324,0,FALSE,[]
104937,1,FALSE,"['foot', 'hair', 'tools', 'hand']"
108451,1,TRUE,"['hand', 'foot']"
105387,1,TRUE,"['men_fragrance', 'foot', 'makeup', 'body', 'fragrance']"
106067,2,TRUE,"['nail', 'fragrance', 'men_skincare', 'tools', 'skincare', 'body', 'hand', 'foot', 'hair', 'makeup']"
105599,6+,TRUE,[]
109356,1,TRUE,[]
109712,1,TRUE,"['foot', 'hand', 'men_skincare', 'tools', 'hair']"
108412,0,TRUE,"['hair', 'makeup']"
111950,4,TRUE,[]
106917,6+,FALSE,"['nail', 'hand', 'men_fragrance', 'tools']"
102601,0,TRUE,[]
110293,,FALSE,"['skincare', 'men_fragrance', 'fragrance']"
110702,,FALSE,"['men_fragrance', 'skincare', 'makeup', 'tools', 'men_skincare', 'fragrance', 'foot', 'hair']"
104993,2,TRUE,"['men_fragrance', 'foot', 'makeup', 'hand']"
111267,2,TRUE,"['hair', 'makeup', 'men_fragrance', 'fragrance', 'body', 'tools', 'hand', 'men_skincare', 'foot', 'nail']"
111808,1,FALSE,"['nail', 'men_skincare', 'fragrance', 'body', 'makeup']"
100317,2,TRUE,"['fragrance', 'foot', 'makeup', 'nail', 'men_skincare', 'hand', 'men_fragrance', 'skincare', 'hair']"
104202,5,FALSE,"['skincare', 'men_skincare', 'fragrance', 'nail', 'tools']"
106799,6+,TRUE,"['hair', 'fragrance', 'men_skincare']"
103823,0,TRUE,['hair']
107966,2,FALSE,"['skincare', 'fragrance', 'men_skincare', 'foot', 'hair', 'nail', 'body']"
109694,4,FALSE,"['fragrance', 'men_skincare', 'skincare', 'makeup', 'hair', 'body']"
108225,5,FALSE,"['hair', 'hand', 'men_fragrance', 'skincare']"
107371,,TRUE,"['men_skincare', 'body', 'men_fragrance', 'hair', 'makeup', 'tools', 'skincare', 'hand']"
107491,1,FALSE,"['nail', 'men_skincare', 'hand', 'body', 'makeup', 'foot', 'tools']"
100803,2,TRUE,"['hand', 'hair', 'men_fragrance', 'skincare']"
102749,6+,TRUE,"['men_skincare', 'skincare', 'hand', 'nail', 'makeup', 'foot']"
103772,5,TRUE,[]
107877,2,TRUE,"['hair', 'foot', 'hand', 'makeup', 'nail', 'tools']"
103224,2,TRUE,"['skincare', 'hand', 'men_fragrance', 'men_skincare', 'nail', 'makeup', 'fragrance', 'foot', 'body']"
104467,2,TRUE,"['skincare', 'foot']"
110915,5,TRUE,"['makeup', 'nail', 'hair', 'fragrance', 'men_skincare', 'tools', 'foot']"
102005,6+,TRUE,"['men_fragrance', 'men_skincare', 'hair', 'foot', 'nail', 'tools', 'skincare', 'fragrance', 'makeup']"
103527,6+,TRUE,"['hair', 'tools', 'hand', 'fragrance', 'men_fragrance']"
101340,,TRUE,"['fragrance', 'makeup', 'hand', 'foot', 'skincare']"
104846,1,TRUE,"['foot', 'men_fragrance', 'body', 'hair', 'nail', 'men_skincare', 'hand', 'fragrance', 'tools']"
111992,6+,TRUE,[]
110516,5,FALSE,"['fragrance', 'hand', 'skincare', 'makeup', 'foot', 'tools', 'nail', 'body']"
100571,2,TRUE,"['foot', 'hand', 'nail', 'skincare', 'makeup', 'men_fragrance']"
106890,6+,TRUE,"['body', 'nail', 'men_skincare', 'skincare', 'hand', 'makeup']"
101185,1,FALSE,"['men_fragrance', 'hand', 'nail', 'makeup', 'body', 'fragrance']"
109782,1,TRUE,[]
107566,0,TRUE,['nail']
106268,2,TRUE,"['skincare', 'tools', 'men_skincare', 'nail', 'men_fragrance']"
107787,2,TRUE,['men_skincare']
111885,2,FALSE,"['men_fragrance', 'foot', 'makeup', 'hair', 'tools', 'men_skincare', 'body', 'fragrance']"
104427,4,TRUE,"['men_skincare', 'nail']"
100046,6+,TRUE,"['men_fragrance', 'makeup', 'foot', 'body', 'fragrance', 'hair']"
108363,2,FALSE,"['skincare', 'fragrance', 'men_skincare', 'hair', 'foot', 'makeup', 'nail', 'hand', 'tools']"
100091,5,TRUE,"['hand', 'body', 'makeup', 'men_fragrance', 'tools', 'nail', 'skincare']"
106699,2,FALSE,"['men_skincare', 'nail', 'hand', 'foot', 'hair', 'fragrance', 'men_fragrance']"
103247,5,TRUE,[]
101407,1,TRUE,[]
110299,2,TRUE,"['fragrance', 'skincare', 'nail', 'tools']"
107765,1,TRUE,['nail']
108630,6+,FALSE,[]
104535,6+,FALSE,"['skincare', 'hand', 'fragrance', 'nail', 'men_fragrance', 'body', 'foot', 'makeup', 'men_skincare', 'tools']"
100793,6+,FALSE,"['makeup', 'men_fragrance', 'tools', 'nail', 'foot']"
105954,0,TRUE,"['men_fragrance', 'body', 'hand', 'fragrance', 'foot', 'men_skincare', 'makeup', 'nail', 'tools', 'hair']"
104517,5,TRUE,"['nail', 'body', 'tools', 'hand', 'men_skincare']"
111607,4,TRUE,"['nail', 'body', 'men_skincare', 'hair', 'hand', 'tools', 'skincare']"
103098,1,TRUE,"['men_skincare', 'skincare', 'men_fragrance', 'nail', 'makeup', 'tools', 'foot', 'hair', 'fragrance']"
111232,2,FALSE,"['men_skincare', 'foot']"
101212,0,FALSE,[]
109303,1,FALSE,"['foot', 'body', 'hair', 'hand', 'tools', 'men_fragrance', 'skincare', 'men_skincare', 'makeup', 'nail']"
103432,2,TRUE,"['fragrance', 'skincare']"
106459,4,TRUE,"['makeup', 'nail', 'foot', 'hair', 'skincare', 'fragrance']"
109811,2,FALSE,"['hair', 'men_fragrance', 'men_skincare', 'nail', 'body']"
101575,1,TRUE,"['men_skincare', 'skincare', 'makeup', 'tools', 'foot', 'body', 'men_fragrance', 'nail']"
104399,2,FALSE,"['skincare', 'men_skincare', 'body', 'fragrance', 'men_fragrance', 'hair', 'foot', 'nail', 'hand', 'makeup']"
101026,6+,FALSE,"['men_skincare', 'tools', 'nail', 'skincare', 'makeup', 'hair', 'men_fragrance', 'fragrance']"
101820,2,FALSE,"['tools', 'body']"
101753,1,TRUE,[]
106288,2,TRUE,"['fragrance', 'tools', 'men_skincare', 'skincare', 'hand', 'men_fragrance', 'body', 'nail', 'hair', 'makeup']"
108464,,TRUE,"['body', 'fragrance', 'skincare', 'men_skincare', 'nail']"
103821,2,TRUE,"['makeup', 'body', 'fragrance', 'foot', 'men_skincare', 'men_fragrance']"
104184,2,TRUE,"['men_skincare', 'foot', 'fragrance', 'body']"
110458,2,TRUE,"['hand', 'hair', 'foot', 'skincare', 'tools', 'men_fragrance', 'men_skincare']"
100235,2,FALSE,['hair']
100722,2,TRUE,[]
109198,2,TRUE,"['men_fragrance', 'tools', 'fragrance']"
110997,0,FALSE,"['tools', 'men_skincare', 'skincare', 'men_fragrance', 'makeup']"
105938,2,TRUE,"['fragrance', 'makeup', 'tools', 'foot', 'nail', 'hair', 'body']"
107910,1,TRUE,"['men_skincare', 'tools', 'nail', 'hair', 'foot']"
101679,6+,TRUE,"['foot', 'skincare', 'men_skincare', 'men_fragrance', 'body', 'hand']"
108581,2,FALSE,"['skincare', 'hair', 'foot', 'nail', 'makeup', 'fragrance', 'men_fragrance']"
111893,6+,TRUE,"['men_skincare', 'hair', 'fragrance', 'tools', 'makeup', 'men_fragrance']"
108271,,TRUE,"['men_skincare', 'hair', 'tools', 'skincare', 'hand', 'fragrance', 'foot', 'body', 'nail', 'men_fragrance']"
108676,4,TRUE,"['hand', 'skincare', 'men_fragrance', 'hair', 'foot', 'men_skincare', 'body']"
103151,2,TRUE,"['makeup', 'men_fragrance', 'men_skincare', 'fragrance', 'body', 'foot', 'nail', 'hand']"
103935,1,TRUE,"['hand', 'hair', 'makeup', 'men_fragrance', 'men_skincare', 'foot', 'skincare', 'nail']"
111714,2,FALSE,['hand']
111147,1,TRUE,"['hair', 'hand', 'foot', 'fragrance', 'makeup']"
106558,6+,TRUE,"['nail', 'skincare', 'fragrance']"
105748,5,TRUE,"['foot', 'hair', 'body']"
103923,6+,TRUE,"['men_skincare', 'makeup', 'tools', 'hand', 'body', 'fragrance']"
111774,4,FALSE,"['foot', 'hair', 'body', 'nail', 'skincare', 'fragrance', 'men_fragrance']"
111560,0,TRUE,"['foot', 'hair', 'men_fragrance', 'nail', 'skincare', 'body']"
103979,6+,FALSE,"['hair', 'skincare', 'fragrance', 'men_skincare', 'body', 'nail', 'hand', 'men_fragrance', 'makeup', 'tools']"
102405,2,TRUE,"['tools', 'men_skincare']"
111402,4,TRUE,"['body', 'men_fragrance']"
105395,4,TRUE,"['body', 'men_skincare', 'fragrance', 'foot', 'hair', 'tools', 'men_fragrance', 'hand', 'nail']"
103013,4,TRUE,"['hand', 'nail', 'men_fragrance', 'tools', 'skincare', 'foot', 'hair', 'fragrance']"
108125,5,TRUE,[]
104365,1,FALSE,"['makeup', 'body']"
107824,0,TRUE,"['men_fragrance', 'body', 'skincare', 'hair', 'hand', 'foot', 'tools']"
110544,4,FALSE,"['fragrance', 'men_fragrance', 'foot', 'hand']"
109118,4,TRUE,[]
100208,6+,TRUE,"['men_fragrance', 'makeup', 'nail', 'foot', 'hair', 'body', 'fragrance', 'skincare']"
103475,5,TRUE,"['fragrance', 'foot', 'skincare']"
109760,0,FALSE,"['hair', 'skincare', 'tools', 'body', 'men_skincare']"
100720,6+,TRUE,"['hand', 'body', 'foot']"
103203,5,TRUE,"['body', 'hair', 'skincare', 'hand']"
108852,1,TRUE,"['tools', 'skincare', 'men_skincare', 'nail', 'makeup', 'fragrance']"
110095,0,TRUE,"['hair', 'makeup', 'foot', 'men_fragrance', 'men_skincare']"
103596,0,TRUE,['men_fragrance']
104014,5,TRUE,"['men_fragrance', 'hand', 'fragrance', 'nail', 'makeup', 'hair', 'skincare', 'foot', 'tools', 'body']"
105500,0,TRUE,"['skincare', 'body', 'men_skincare', 'hair', 'tools', 'fragrance', 'makeup', 'hand', 'nail', 'men_fragrance']"
103256,1,TRUE,"['body', 'skincare']"
111021,2,FALSE,['hair']
101400,2,FALSE,"['makeup', 'men_fragrance', 'tools', 'foot', 'nail', 'hand']"
111821,6+,TRUE,"['hand', 'foot', 'fragrance', 'men_fragrance', 'men_skincare', 'hair', 'nail']"
104738,1,FALSE,"['men_fragrance', 'hair']"
111121,6+,FALSE,"['hand', 'makeup']"
107634,1,TRUE,"['nail', 'makeup', 'foot', 'fragrance', 'body']"
110571,5,TRUE,"['tools', 'foot']"
110844,1,TRUE,"['men_skincare', 'nail', 'men_fragrance', 'skincare', 'fragrance', 'foot', 'body', 'hair']"
105902,6+,TRUE,"['hand', 'skincare', 'men_fragrance', 'nail', 'fragrance', 'makeup', 'tools', 'body', 'foot']"
107737,2,TRUE,"['tools', 'men_fragrance', 'foot', 'hand', 'fragrance', 'body']"
102807,0,TRUE,"['hand', 'tools']"
105846,1,TRUE,"['fragrance', 'makeup', 'hair', 'foot', 'skincare']"
103669,6+,TRUE,"['foot', 'nail', 'men_fragrance']"
101989,4,FALSE,"['fragrance', 'foot', 'hair', 'men_skincare']"
108867,1,TRUE,"['foot', 'hair', 'skincare']"
105574,2,FALSE,"['skincare', 'hair', 'tools', 'men_skincare']"
108881,0,TRUE,"['tools', 'nail']"
103282,4,FALSE,"['body', 'men_skincare', 'skincare', 'makeup', 'hand', 'tools']"
102760,5,FALSE,"['foot', 'skincare', 'nail', 'men_skincare', 'hair', 'body']"
110368,1,TRUE,"['nail', 'makeup', 'foot', 'skincare', 'hair', 'hand', 'men_skincare', 'body', 'fragrance']"
108779,5,FALSE,"['fragrance', 'hand', 'tools', 'men_skincare', 'men_fragrance', 'skincare', 'nail', 'foot', 'body', 'hair']"
100438,2,TRUE,[]
102565,5,TRUE,"['hand', 'hair', 'nail', 'skincare', 'tools']"
108537,1,TRUE,"['tools', 'hair', 'body', 'men_skincare', 'men_fragrance']"
103333,5,TRUE,"['makeup', 'skincare', 'tools', 'men_fragrance']"
109466,6+,TRUE,['makeup']
100273,5,TRUE,[]
107059,1,TRUE,"['nail', 'hair', 'body', 'hand']"
101385,4,FALSE,"['skincare', 'hair']"
102328,0,FALSE,"['makeup', 'fragrance', 'skincare', 'foot', 'men_skincare', 'men_fragrance', 'hair']"
107872,2,TRUE,[]
102169,2,TRUE,"['makeup', 'skincare', 'men_fragrance', 'men_skincare', 'body', 'tools', 'nail']"
108829,2,TRUE,"['tools', 'fragrance', 'body', 'skincare', 'hair', 'men_fragrance']"
105303,6+,FALSE,"['hand', 'tools', 'body', 'makeup', 'fragrance']"
101801,1,FALSE,"['body', 'men_fragrance', 'tools', 'men_skincare', 'nail', 'hand', 'foot']"
105080,5,TRUE,"['body', 'hand', 'foot', 'men_fragrance', 'fragrance', 'hair', 'makeup', 'tools']"
110761,5,TRUE,"['nail', 'makeup', 'body', 'tools']"
111425,2,TRUE,[]
104259,6+,TRUE,"['men_fragrance', 'hand', 'foot']"
111000,4,TRUE,"['men_skincare', 'body', 'hand', 'fragrance', 'makeup']"
106316,1,FALSE,"['skincare', 'fragrance', 'makeup', 'hand']"
108631,2,TRUE,"['fragrance', 'foot']"
100774,,TRUE,"['hair', 'fragrance', 'makeup', 'skincare', 'body', 'foot', 'hand', 'tools', 'men_fragrance', 'men_skincare']"
104988,4,TRUE,"['men_skincare', 'body', 'fragrance', 'hair', 'foot', 'skincare', 'makeup', 'tools', 'hand', 'men_fragrance']"
110440,5,TRUE,"['hair', 'makeup', 'men_skincare', 'hand', 'nail', 'body', 'men_fragrance', 'fragrance', 'foot', 'skincare']"
103065,1,FALSE,[]
108147,4,TRUE,"['tools', 'skincare', 'hair']"
101615,5,TRUE,"['fragrance', 'body', 'hand', 'makeup', 'tools', 'nail', 'men_skincare', 'foot', 'men_fragrance', 'hair']"
101277,1,TRUE,"['men_skincare', 'hand', 'hair', 'skincare', 'fragrance', 'foot', 'tools', 'body', 'makeup', 'men_fragrance']"
109866,4,TRUE,['men_skincare']
108845,2,TRUE,['body']
109372,0,TRUE,"['skincare', 'tools']"
100740,3,TRUE,"['hair', 'hand', 'tools', 'men_fragrance', 'men_skincare']"
107536,2,TRUE,['men_fragrance']
106257,6+,FALSE,"['foot', 'hand', 'men_skincare', 'tools', 'nail', 'makeup']"
105441,5,TRUE,"['fragrance', 'body', 'hair']"
108594,2,TRUE,"['hand', 'tools', 'hair', 'nail', 'makeup', 'fragrance', 'men_skincare', 'men_fragrance', 'body', 'foot']"
110799,3,FALSE,"['fragrance', 'skincare', 'nail', 'men_fragrance', 'makeup', 'hair']"
109737,0,FALSE,"['makeup', 'skincare', 'men_fragrance', 'hair', 'nail', 'fragrance', 'hand', 'men_skincare', 'foot', 'tools']"
106792,2,FALSE,"['nail', 'foot']"
102580,,TRUE,"['makeup', 'nail', 'skincare']"
104293,2,FALSE,"['foot', 'fragrance', 'skincare', 'tools', 'men_skincare', 'hand', 'makeup', 'men_fragrance']"
103891,0,TRUE,"['skincare', 'tools', 'men_skincare']"
105855,2,TRUE,['makeup']
104253,5,TRUE,"['makeup', 'body', 'tools', 'men_skincare', 'foot']"
101711,6+,TRUE,"['makeup', 'body', 'men_fragrance', 'fragrance', 'tools', 'hand', 'skincare']"
102778,2,FALSE,[]
104421,6+,TRUE,"['fragrance', 'hair', 'nail']"
101922,2,FALSE,"['men_fragrance', 'foot', 'skincare', 'body', 'makeup', 'hair', 'nail', 'tools', 'hand']"
101168,0,TRUE,"['tools', 'men_skincare', 'foot', 'body', 'nail', 'men_fragrance', 'hair', 'hand', 'fragrance']"
106919,0,FALSE,"['hair', 'men_skincare', 'makeup', 'men_fragrance', 'body', 'tools', 'fragrance']"
105648,0,FALSE,"['body', 'nail', 'skincare', 'men_fragrance']"
101527,0,TRUE,"['hand', 'body', 'foot', 'skincare', 'men_fragrance', 'fragrance', 'men_skincare', 'tools', 'hair']"
102483,2,FALSE,"['hand', 'fragrance', 'foot', 'tools', 'makeup', 'men_fragrance', 'nail']"
101296,4,TRUE,"['tools', 'body', 'hand', 'foot', 'skincare']"
107175,1,TRUE,"['men_skincare', 'tools', 'skincare', 'fragrance', 'men_fragrance']"
111207,4,TRUE,"['men_fragrance', 'skincare']"
100830,5,FALSE,"['men_skincare', 'body', 'men_fragrance', 'nail']"
111841,6+,FALSE,"['men_fragrance', 'body', 'hair', 'tools', 'men_skincare', 'fragrance']"
107730,2,TRUE,['fragrance']
100106,4,TRUE,"['men_fragrance', 'hand']"
102072,2,FALSE,"['hand', 'hair', 'men_skincare', 'tools', 'body', 'makeup', 'fragrance']"
101048,1,FALSE,"['body', 'tools', 'nail', 'men_fragrance', 'hair', 'men_skincare', 'fragrance', 'foot', 'hand', 'makeup']"
104168,0,FALSE,"['hand', 'makeup', 'foot', 'skincare', 'body', 'men_fragrance']"
104372,2,FALSE,"['men_fragrance', 'skincare', 'hand', 'foot']"
109271,,TRUE,"['fragrance', 'hand', 'hair', 'body', 'tools', 'nail']"
110877,2,TRUE,"['foot', 'nail', 'body', 'fragrance', 'men_fragrance', 'skincare', 'tools', 'hand', 'makeup']"
109382,6+,TRUE,"['nail', 'men_fragrance', 'foot', 'skincare', 'hair', 'men_skincare', 'hand', 'fragrance']"
108854,0,TRUE,"['skincare', 'fragrance', 'tools', 'hand']"
107386,0,TRUE,"['men_skincare', 'body']"
105714,1,TRUE,"['body', 'skincare', 'nail']"
105152,,TRUE,"['tools', 'men_fragrance', 'body', 'hand', 'fragrance', 'skincare', 'foot', 'hair', 'makeup']"
107816,1,FALSE,"['fragrance', 'tools', 'skincare']"
101266,1,FALSE,"['men_fragrance', 'tools', 'foot', 'makeup', 'fragrance', 'hair', 'nail', 'men_skincare']"
104725,0,TRUE,[]
110426,6+,FALSE,"['body', 'hand', 'men_fragrance']"
108794,6+,TRUE,['makeup']
106396,4,TRUE,"['fragrance', 'hand', 'tools', 'nail', 'makeup', 'men_fragrance', 'skincare', 'men_skincare', 'body', 'foot']"
111120,5,FALSE,"['men_skincare', 'fragrance']"
108499,2,TRUE,"['fragrance', 'hair', 'skincare', 'foot', 'makeup', 'nail', 'body', 'men_skincare']"
106547,6+,FALSE,"['hair', 'skincare']"
109652,2,TRUE,"['tools', 'foot', 'men_skincare', 'makeup', 'fragrance', 'hair']"
100018,2,FALSE,"['men_skincare', 'body', 'makeup', 'tools', 'foot', 'nail', 'skincare']"
104573,1,TRUE,"['makeup', 'hair', 'skincare', 'men_fragrance', 'body']"
108638,4,FALSE,"['skincare', 'fragrance', 'nail', 'hair', 'foot', 'makeup']"
111118,1,TRUE,"['hair', 'makeup', 'hand', 'men_fragrance', 'nail']"
110439,0,TRUE,"['nail', 'body', 'hand', 'hair', 'fragrance', 'men_fragrance', 'foot', 'men_skincare', 'skincare']"
103865,6+,TRUE,"['body', 'men_skincare', 'foot', 'fragrance', 'nail']"
108841,0,FALSE,"['skincare', 'men_fragrance', 'tools', 'fragrance', 'hand', 'hair']"
102271,4,TRUE,"['makeup', 'body', 'nail', 'hair']"
100965,6+,TRUE,"['hand', 'men_skincare', 'body']"
111127,4,TRUE,['body']
104347,2,FALSE,"['men_fragrance', 'makeup', 'hand', 'fragrance', 'tools']"
101143,2,TRUE,"['hair', 'body', 'fragrance', 'foot', 'makeup', 'men_fragrance', 'skincare', 'men_skincare', 'tools', 'nail']"
103302,5,TRUE,"['hair', 'men_fragrance', 'body', 'men_skincare', 'makeup', 'fragrance']"
102747,5,FALSE,"['nail', 'men_fragrance', 'fragrance', 'men_skincare', 'tools']"
100669,5,TRUE,"['hand', 'men_fragrance', 'fragrance', 'makeup']"
103166,,TRUE,"['tools', 'makeup', 'fragrance', 'hair', 'skincare', 'nail', 'men_fragrance']"
100871,1,TRUE,"['body', 'foot', 'fragrance', 'hair', 'makeup', 'hand', 'men_skincare', 'skincare', 'nail', 'tools']"
101338,5,TRUE,"['skincare', 'foot']"
110035,4,TRUE,"['men_skincare', 'hand', 'body', 'hair', 'tools', 'skincare', 'men_fragrance', 'fragrance', 'nail']"
110565,1,FALSE,"['hand', 'men_skincare', 'makeup', 'tools', 'hair']"
108011,4,TRUE,"['fragrance', 'hand', 'body']"
108535,0,FALSE,"['hair', 'fragrance', 'body', 'foot', 'men_fragrance']"
102135,0,FALSE,"['hair', 'body']"
108791,1,TRUE,"['hair', 'men_skincare', 'hand', 'nail', 'tools']"
107755,1,TRUE,"['nail', 'body']"
104792,1,TRUE,"['hand', 'body', 'skincare', 'men_fragrance', 'tools']"
106017,6+,TRUE,"['hand', 'body', 'fragrance', 'makeup']"
105382,1,TRUE,"['makeup', 'nail', 'hair', 'fragrance', 'foot']"
103854,0,FALSE,[]
111632,1,TRUE,['hair']
110380,6+,TRUE,"['skincare', 'men_skincare', 'fragrance', 'body', 'foot', 'hair', 'makeup', 'nail', 'men_fragrance']"
103079,0,TRUE,"['hand', 'nail', 'tools', 'men_skincare', 'hair', 'fragrance']"
101870,2,FALSE,"['fragrance', 'tools', 'body', 'men_fragrance', 'men_skincare', 'makeup', 'nail']"
103814,4,TRUE,"['makeup', 'men_skincare', 'skincare', 'hair', 'fragrance', 'nail']"
110055,1,TRUE,[]
104499,1,TRUE,['hand']
101689,0,TRUE,"['body', 'men_fragrance', 'hand', 'nail', 'tools', 'makeup', 'men_skincare', 'foot', 'skincare']"
104743,1,TRUE,['foot']
107184,6+,TRUE,"['men_fragrance', 'body']"
104723,2,FALSE,"['men_skincare', 'foot', 'body', 'hair', 'makeup']"
105620,,FALSE,['tools']
110618,1,TRUE,"['makeup', 'men_fragrance', 'nail']"
109706,0,FALSE,"['men_skincare', 'foot', 'skincare', 'fragrance', 'nail']"
111169,1,TRUE,"['body', 'tools', 'hand', 'men_fragrance', 'fragrance', 'foot']"
106136,3,TRUE,['foot']
105019,,TRUE,"['hair', 'men_fragrance', 'foot', 'skincare', 'fragrance', 'men_skincare', 'tools', 'makeup', 'nail']"
100417,6+,FALSE,"['foot', 'tools']"
107807,2,FALSE,['skincare']
100409,1,FALSE,"['skincare', 'hair', 'nail', 'body', 'fragrance']"
107064,6+,FALSE,['hair']
100261,6+,FALSE,['hair']
102522,5,TRUE,"['hair', 'nail', 'foot', 'fragrance', 'men_skincare', 'makeup', 'body']"
110240,0,FALSE,"['hair', 'fragrance', 'foot', 'nail', 'body', 'skincare', 'men_skincare']"
101203,1,TRUE,[]
101285,6+,TRUE,"['fragrance', 'men_fragrance', 'body', 'nail', 'hair', 'foot', 'skincare', 'makeup', 'men_skincare', 'hand']"
101334,4,TRUE,"['hand', 'makeup', 'body', 'men_skincare', 'tools']"
105780,1,TRUE,"['hair', 'men_skincare', 'nail', 'fragrance', 'tools', 'makeup', 'men_fragrance']"
109296,2,TRUE,"['foot', 'fragrance', 'hand']"
111776,2,TRUE,['tools']
104355,1,TRUE,"['tools', 'men_skincare', 'men_fragrance', 'foot', 'fragrance']"
107719,6+,TRUE,['foot']
104462,1,FALSE,[]
106226,2,TRUE,"['men_skincare', 'foot', 'tools', 'nail', 'fragrance', 'hair', 'body', 'hand']"
104830,2,TRUE,"['foot', 'fragrance', 'nail', 'tools', 'men_fragrance', 'hand', 'hair', 'men_skincare']"
103512,1,FALSE,['men_skincare']
110230,3,TRUE,"['men_skincare', 'foot', 'tools', 'makeup']"
110339,0,FALSE,"['nail', 'tools', 'makeup', 'skincare', 'hand', 'men_fragrance', 'men_skincare', 'hair']"
111023,2,TRUE,"['makeup', 'men_skincare', 'men_fragrance', 'skincare', 'hair', 'nail', 'foot', 'tools']"
107803,6+,TRUE,"['foot', 'hair']"
111529,6+,TRUE,['makeup']
100766,0,FALSE,"['nail', 'tools', 'hair', 'fragrance', 'hand']"
102308,2,TRUE,"['body', 'foot', 'fragrance', 'nail', 'skincare', 'tools', 'hair', 'hand', 'men_skincare', 'men_fragrance']"
108925,0,TRUE,[]
108117,2,TRUE,"['fragrance', 'makeup', 'nail', 'hair', 'men_skincare', 'skincare']"
111184,1,TRUE,['makeup']
102743,0,FALSE,['hand']
102511,4,FALSE,[]
106501,2,FALSE,"['skincare', 'men_skincare', 'men_fragrance', 'hair', 'makeup', 'fragrance', 'hand', 'tools', 'body']"
109796,5,TRUE,"['men_fragrance', 'hair', 'hand', 'nail', 'tools', 'foot', 'makeup', 'fragrance', 'body']"
111070,6+,TRUE,"['men_skincare', 'foot', 'fragrance', 'hair', 'tools']"
111061,2,TRUE,"['body', 'fragrance', 'men_fragrance', 'hand', 'men_skincare', 'makeup', 'foot']"
105133,1,TRUE,"['makeup', 'body', 'foot', 'fragrance', 'tools', 'hair', 'men_fragrance']"
109708,0,TRUE,"['fragrance', 'makeup', 'tools', 'nail']"
100432,6+,TRUE,"['men_fragrance', 'body', 'men_skincare', 'tools', 'makeup', 'hair', 'hand']"
111088,1,TRUE,"['men_skincare', 'fragrance', 'men_fragrance', 'skincare', 'makeup', 'hand', 'nail', 'tools']"
102330,4,TRUE,"['hair', 'men_fragrance', 'fragrance', 'skincare', 'foot', 'body', 'hand', 'tools']"
104030,6+,FALSE,"['tools', 'hand', 'nail', 'fragrance', 'makeup', 'foot', 'men_skincare', 'hair', 'men_fragrance', 'body']"
100220,6+,TRUE,['skincare']
101090,5,TRUE,"['skincare', 'fragrance', 'tools', 'nail', 'hair', 'men_skincare']"
101392,2,FALSE,"['hand', 'hair', 'skincare', 'nail']"
105858,2,TRUE,"['men_fragrance', 'hand']"
108311,5,TRUE,"['hair', 'men_skincare', 'foot', 'nail', 'body', 'hand', 'skincare', 'tools', 'makeup', 'fragrance']"
109151,1,TRUE,"['hair', 'body', 'men_fragrance']"
110672,6+,TRUE,"['tools', 'fragrance', 'men_fragrance', 'skincare']"
100422,2,FALSE,"['hair', 'body', 'makeup', 'men_skincare', 'foot']"
104352,6+,TRUE,"['men_fragrance', 'fragrance', 'makeup', 'men_skincare']"
101163,6+,TRUE,"['makeup', 'hair', 'men_fragrance']"
110156,5,TRUE,"['men_fragrance', 'hand', 'hair']"
104118,6+,TRUE,"['nail', 'men_skincare', 'makeup', 'fragrance']"
108308,6+,FALSE,"['fragrance', 'hand', 'nail', 'makeup', 'foot', 'men_skincare', 'hair', 'body']"
100007,0,TRUE,['hair']
100328,0,FALSE,"['fragrance', 'hair', 'makeup', 'foot']"
104386,0,TRUE,"['hair', 'hand', 'body', 'skincare', 'men_fragrance', 'makeup', 'men_skincare', 'fragrance', 'tools']"
100521,2,FALSE,"['makeup', 'hand', 'men_skincare', 'nail', 'fragrance']"
111397,0,TRUE,"['tools', 'nail', 'skincare', 'makeup', 'men_fragrance', 'foot']"
102843,6+,TRUE,"['tools', 'makeup', 'nail', 'men_fragrance', 'body', 'fragrance', 'foot', 'hand', 'hair', 'men_skincare']"
106299,2,TRUE,"['makeup', 'foot', 'body']"
105600,1,TRUE,"['skincare', 'nail', 'makeup', 'foot', 'body', 'hair']"
104864,0,TRUE,"['skincare', 'men_fragrance']"
105797,5,TRUE,[]
102395,5,FALSE,"['nail', 'foot', 'skincare']"
107547,5,FALSE,[]
102746,6+,TRUE,"['tools', 'nail', 'fragrance', 'hand', 'foot', 'body', 'men_skincare', 'skincare']"
110028,6+,FALSE,"['men_fragrance', 'men_skincare', 'foot', 'skincare', 'body']"
104225,6+,TRUE,['nail']
